pub,usr,likes,com,fec,hor,sent,tag
20200909,Miguel González B.,0,no seas mentiroso!!! el único pago que no genera intereses; es el pago total!!!,2020-09-09,17:29:00,o,replica
20200909,Héctor Alonso Herrera,0,"hay que leer más, puedes leer el tema de los tres pagos de amortización de deuda",2020-09-09,17:30:00,o,replica
20200909,José Antonio Valencia Gomár,0,hola citibanamex,2020-09-09,17:04:00,p,saludo
20200909,Tita Arias,0,mientras pagues,2020-09-09,17:31:00,o,replica
20200909,Tita Arias,0,entre más gastas más créditos te ofrecen,2020-09-09,17:31:00,o,replica
20200909,Angelina Rodriguez Labrada,0,"tengo una tarjeta, se venció en febrero, no me llego la otra, ya no la puedo usar, nadie sabe cómo obtengo la reposición, donde la cancelo, ya no me interesa pagar una tarjeta que no puedo usar",2020-09-09,17:13:00,n,cancelacion
20200909,Israel Servin,0,"puedes solicitar tu reposición en 8112262639, con su número secreto o el nip + año de nacimiento, y si no lo tiene si cuentas con tu netkey en teléfono op 4, y opción 1 lo restablece.",2020-09-09,17:16:00,o,replica
20200909,Alejandro Fabián,0,me pueden decri como puedo desparcializar para poder cancelar la tarjeta,2020-09-09,17:15:00,n,cancelacion
20200909,Oscar AngonXavi,0,directamente en ventanilla puedes liquidar tus compras que tengas a meses.,2020-09-09,17:23:00,o,replica
20200909,Edgar Nava,0,por que quitaron la tarjeta pumasdeporteismo?,2020-09-09,17:29:00,o,consulta
20200909,Cristina Camarillo,0,y esa de thank you es sólo para vuelos?,2020-09-09,17:29:00,o,consulta
20200909,Daniel Luna,0,"que pasa cuando los lectores de huella digital no reconocen las huellas, me pasó y aún llevando el ine me hicieron ir más de una vez..",2020-09-09,17:29:00,o,consulta
20200909,Pupis Lae Avi,0,el mejor banco mil gracias,2020-09-09,17:27:00,p,agradecimiento
20200909,Imelda Dorantes,0,porfavor tengan sus cajeros en las sucursales con dinero hay muchos cajeros que va uno y están sin dinero y toda la mayoría de bancos están cerrados así que porfavor ya habrán las sucursales normal ya pongalas a funcionar.,2020-09-09,17:29:00,o,sugerencia
20200909,Monserrat Reynoso,0,si no tengo tarjeta con ustedes puedo tramitar un préstamo personal,2020-09-09,17:29:00,o,consulta
20200909,Cristina Camarillo,0,"oigan, si yo no quiero pin y quiero seguir firmando que? se puede?",2020-09-09,17:25:00,o,consulta
20200909,Jonathan Pichardo,0,"es por disposición oficial, no depende del banco",2020-09-09,17:25:00,o,replica
20200909,Margarita Plata,0,"buenas noches, tengo un crédito personal que deseo finiquitar este mes, mi fecha de pago es los días 22, por favor puede indicarme cual debe ser el procedimiento?",2020-09-09,17:28:00,o,consulta
20200909,José Pérez,0,¿qué mejoras tecnológicas consideras en un futuro cercano vendrán para tarjetas de crédito citibanamex?,2020-09-09,17:28:00,o,consulta
20200909,Eldanyboy Dany,0,"como tramito una tc base?ya fui a sucursal y no he tenido respuesta, ya tuve clásica, teleton, bsmart, oro y platinum",2020-09-09,17:28:00,o,consulta
20200909,Monserrat Reynoso,0,hola que necesito para tramitar la tarjeta,2020-09-09,17:28:00,o,consulta
20200909,Laura Vazquez,0,que me aconsejas para que me aumenten mi línea de crédito,2020-09-09,17:27:00,o,consulta
20200909,Andy Zeltzin Guadarrama Gaytán,0,"primero que me den clases para mejorar mis finanzas y ya luego me la incrementen, para no tener la tentación",2020-09-09,17:28:00,o,replica
20200909,Gladys Martínez Cortés,0,"que bueno que se acerca a nosotros, y espero que continue, tips que nos pueda dar o promociones que tengan.",2020-09-09,17:28:00,p,agradecimiento
20200909,Victor Rodriguez,0,"deben ubicarse x la situación actual, sabemos q debemos pero como se le ocurre pedir el pago total",2020-09-09,17:05:00,n,critica
20200909,Daniela Alejandra Serrano,0,un tips seria q hagan su compra después del corte y así tendrán hasta 2 meses para q lo paguen o para q llegue en su estado de cuenta,2020-09-09,17:28:00,o,replica
20200909,Victor Marin,0,no solo me marcar diciende q era del banco nunca me dijieron q area y nada era numero local de toluca,2020-09-09,17:20:00,o,replica
20200909,Angel Luis Sanchez,0,holacomo veo promocion de puntos de la tarjeta clasica?,2020-09-09,17:28:00,o,consulta
20200909,Soco Aguirre López,0,necesito saber porque ya no me dan puntos en mi tarjeta premia,2020-09-09,17:28:00,o,consulta
20200909,Héctor Alonso Herrera,0,"me encanta el manejo de riesgo crediticio por parte de banamex, tienen un imor muy bajo.",2020-09-09,17:27:00,p,felicitaciones
20200909,Israel Servin,0,"carlos acuña es tarjetas no targetas, y lo que pasa es que como clientes no escuchamos el menú de inicio nos ciega el enojo pero es fácil entrar solo te pide número secreto o nip + año de nacimiento.",2020-09-09,17:04:00,o,replica
20200909,Sebastián Ferriño,0,israel servin ya quítate la camiseta padrino jaja,2020-09-09,17:26:00,o,replica
20200909,Israel Servin,0,"se llama ayudar al th, es algo que cotidianamente hacemos.",2020-09-09,17:27:00,o,replica
20200909,Hortencia Gracia Valencia,0,una plática sobre inversiones.,2020-09-09,17:27:00,o,replica
20200909,Alex Narcia Chanona,0,"para un créditos hipotecarios, me pidieron un anticipo de 150 mil pesos cotizándome 750 mil de crédito por que piden ese tipo de enganches?????",2020-09-09,17:27:00,o,consulta
20200909,Wendy Lopez,0,muy buena la presentación,2020-09-09,17:27:00,p,felicitaciones
20200909,Reyna Espinosa,0,cual es la tasa de interés para sacar un préstamo de la tarjeta o del banco y pagar a msi,2020-09-09,17:27:00,o,consulta
20200909,Andrea Sanchez,0,las tarjetas de débito se pueden relacionar a la tarjeta de puntos premia?,2020-09-09,17:27:00,o,consulta
20200909,Mario Albert,0,el buró?????,2020-09-09,17:27:00,o,replica
20200909,Bre Mariana Cano,0,cuando se ofrecerá una tdc con pricing (tasa) por cliente no por plástico?,2020-09-09,17:41:00,o,consulta
20200909,Esther González,0,x2 con la anualidad!,2020-09-09,17:05:00,o,replica
20200909,Edgar Nava,0,yo quiero hacer una pregunta ¿por que son tan altas las anulidades?,2020-09-09,17:27:00,o,consulta
20200909,Gis Rojas,0,"siiii, quiten la anualidad!",2020-09-09,17:05:00,o,sugerencia
20200909,Claudia H Becerril,0,ya va a terminar y nunca me dieron respuesta,2020-09-09,17:25:00,o,replica
20200909,Gerardo Pérez,0,"cada cuanto se ofrecen aumentos a la línea de crédito, y hay límites maximos por tarjeta?",2020-09-09,17:27:00,o,consulta
20200909,Mary Flores,0,felicidades por su presentación,2020-09-09,17:27:00,p,felicitaciones
20200909,Hortencia Gracia Valencia,0,muchas gracias.,2020-09-09,17:27:00,p,agradecimiento
20200909,Marisol Hernandez,0,muchas gracias!!,2020-09-09,17:26:00,p,agradecimiento
20200909,Edgar Nava,0,y los tips de expertos,2020-09-09,17:26:00,o,replica
20200909,Daniel Hernandez,0,muy buena presentación,2020-09-09,17:24:00,p,felicitaciones
20200909,Marisol Hernandez,0,deberías dejar más platicas por favor,2020-09-09,17:26:00,p,felicitaciones
20200909,Mary Flores,0,no cumplen,2020-09-09,17:26:00,n,critica
20200909,Vania Montserrat,0,"otros bancos tienen la opción ahora por el covid que si tienes varias tarjetas y todas ya sin crédito, te juntan los montos y te hacen solo un plan a meses sin intereses, no tienen algo así?",2020-09-09,17:25:00,o,sugerencia
20200909,Marisol Hernandez,0,excelente plática!!,2020-09-09,17:25:00,p,felicitaciones
20200909,Victor Marin,0,que este año no alla anualidad,2020-09-09,17:25:00,o,sugerencia
20200909,Rebeca Chiquis Alvarado,0,muy buenos tips,2020-09-09,17:25:00,p,felicitaciones
20200909,Tita Arias,0,quiten la anualidaaaaaaaaaaaddddd,2020-09-09,17:04:00,o,sugerencia
20200909,Cristina Camarillo,0,"yo siemmmmmpre pago completa mi tarjeta y en años de usarla se me pasó el pago en abril un día, y $1,200 de cargo por eso, que gachos! deberían tomar en cuenta el historial",2020-09-09,17:23:00,n,critica
20200909,Rulas Galvan,0,yo llevo 17 años con mi tc y nada de distinción por ser cliente fiel. son bien gachos ah pero no pagues un mes porque te cobran interes del intetes mas iva...,2020-09-09,17:34:00,n,critica
20200909,Victor Marin,0,en las socurlas no atienden,2020-09-09,17:25:00,n,no_sucursales
20200909,Tita Arias,0,quiten la anualidaaaaaaaaaaaaad quiten la anualidaaaaaaaaaaaaad,2020-09-09,17:25:00,o,replica
20200909,Mary Flores,0,estoy esperando respuesta,2020-09-09,17:25:00,o,replica
20200909,Alma Rosa Guerra,0,en la suc no te quieren atender,2020-09-09,17:25:00,n,no_sucursales
20200909,Enrique Vargas Pérez,0,como solicitar reposición de tarjeta de puntos vencidos sin ir a sucursal.,2020-09-09,17:24:00,o,consulta
20200909,Jonathan Pichardo,0,la tdc costco es la mejor,2020-09-09,17:23:00,p,felicitaciones
20200909,Luna Diana,0,"¿en qué me baso, para elegir una tarjeta de crédito?",2020-09-09,17:19:00,o,consulta
20200909,Tita Arias,0,"yo era priority y nada bueno me ofrecían por eso saqué mi lana y en inbursa me dan mejor interés, solo me quedé con tc así que quiten la anualidaaaaaaaaaaaaad",2020-09-09,17:20:00,o,replica
20200909,Mía Moedano,0,wey ya relájate,2020-09-09,17:20:00,o,replica
20200909,Tita Arias,0,quiten la anualidaaaaaaaaaaaaad,2020-09-09,17:21:00,o,replica
20200909,Jonathan Pichardo,0,pon atención para que aprendas a aprovechar los beneficios y te salga gratis,2020-09-09,17:22:00,o,replica
20200909,Tita Arias,0,"no hay tengo años con ellos , por eso lo digo y eso de los puntos ni dan casi nada y pago al mes entre 8 y 12 mil",2020-09-09,17:23:00,o,consulta
20200909,Georgina Partida,0,yo agradezco la claridad con que manejan la info en bancanet. tengo relación con otros bancos que son un desastre!!,2020-09-09,17:23:00,p,agradecimiento
20200909,Edgar Nava,0,las de debito no se puede poner el pin no mientas,2020-09-09,17:16:00,o,replica
20200909,Ricardo Peralta,0,acércate a una sucursal,2020-09-09,17:17:00,o,replica
20200909,Lucy Cruz,0,está diciendo las de crédito. las de debito debes acudir a la sucursal,2020-09-09,17:18:00,o,replica
20200909,Claudia H Becerril,0,porque cobran comisión por manejo de cta en una tdd no es tdc,2020-09-09,17:22:00,o,consulta
20200909,Pedro Carranza,0,"como consigo la tarjeta puntos premia, por que nunca me la enviaron",2020-09-09,17:16:00,o,consulta
20200909,Sadi Juarez,0,excelente información!!!,2020-09-09,17:22:00,p,felicitaciones
20200909,Gabu Lionti,0,esto si lo transmitis para todo el mundo? mientras que me restringis el recital de haash y otro artista!! un follow chau,2020-09-09,17:22:00,n,critica
20200909,Alejandro Fabián,0,"esos puntos no aplican a meses sin intereses, que es la forma en que se realizan las compras de mayor monto",2020-09-09,17:22:00,o,consulta
20200909,Alma Rosa Guerra,0,eduquen a sus empleados también,2020-09-09,17:21:00,o,sugerencia
20200909,TanNiia Capistran,0,aunq hagas pago mínimo se genera intereses solo quieren ganar uds,2020-09-09,17:11:00,o,replica
20200909,Bre Mariana Cano,0,"no quieres generar intereses hay un concepto llamado pago para no generar intereses, también puedes leer el contrato ;)",2020-09-09,17:21:00,o,replica
20200909,Alfred Herz,0,hola! cómo puedo saber que tarjeta es ideal para mi?,2020-09-09,17:21:00,o,consulta
20200909,Cristina Camarillo,0,de acuerdo a cero anualidad que dicen en los comentarios!,2020-09-09,17:21:00,o,sugerencia
20200909,Vania Montserrat,0,tasaa reducida? ppppfffff menos mal,2020-09-09,17:20:00,o,replica
20200909,Diego Rivera,0,"una pregunta, hace tiempo hice un trámite para una bsmart la cual nunca recibí física ni por aviso de que había sido aprobada, en la cual al ir a hacer un trámite de una perfiles me comentaron que tenía esa cuenta activa en la que me habían estado cargando un seguro de viajero, claro, no tenía conocimiento alguno de esto, como puedo solucionar el problema? ya que en atención a clientes no me dan respuesta",2020-09-09,17:14:00,o,consulta
20200909,Dan Rok,0,tengo 3 tarjetas con ustedes y no puede ser que no me atiendan soy buen cliente,2020-09-09,17:20:00,n,atencion_call
20200909,Victor Marin,0,como le puedo aser para q los meses de intereses reduscan,2020-09-09,17:18:00,o,consulta
20200909,Rebeca Chiquis Alvarado,0,tienen excelentes promociones!!,2020-09-09,17:20:00,p,felicitaciones
20200909,Edith Patadeperro,0,mil gracias por la información,2020-09-09,17:19:00,p,agradecimiento
20200909,Emmanuel Bahena,0,yo quiero una tarjeta de crédito como adquirirla ya soy cliente citibanamex,2020-09-09,17:19:00,o,consulta
20200909,Maria Perez,0,todas las tarjetas de crédito de todos los bancos tienen el beneficio por fallecimiento,2020-09-09,17:19:00,o,replica
20200909,Luis Agüero,0,"a mi te otorgaron la tarjeta premier, fui a recogerla y se activó después de un mes me la cancelaron sin ninguna explicación.",2020-09-09,17:12:00,n,cancelacion
20200909,Israel Servin,0,algo más tita arias no quieres que te paguen lo que consumes?,2020-09-09,17:06:00,o,replica
20200909,Tita Arias,0,pues siempre pago a tiempo y llevo años con ellos es lo mínimo que merezco,2020-09-09,17:07:00,o,replica
20200909,Israel Servin,0,"jajajaja pues si pero es el negocio del banco tener captación y colocación, saludos!",2020-09-09,17:19:00,p,saludo
20200909,Bryan Cano,0,cómo quiere que las use si no me las da jesed ortiz solís,2020-09-09,17:17:00,o,replica
20200909,Jesed Ortiz Solís,0,"bryan cano jajajajaja, con imaginación jajajajaja",2020-09-09,17:19:00,o,replica
20200909,Briant Jasso,0,yo siempre pago el pago para no generar intereses y llevo más de 4 años con mis tarjetas de crédito,2020-09-09,17:14:00,o,replica
20200909,Raquel Adono,0,me acaban de abrir la tarjeta de crédito pero no es el mismo cliente que la dé débito que tengo y no me aparece en mi banca móvil que tengo que hacer para que aparezca ?,2020-09-09,17:16:00,o,consulta
20200909,Maria Teresa Jimenez,0,muchas tarjetas ofrencen tarjeatas sin anualidad y anteirormente lo hacia banamex. deberían de no cobrar anualidad,2020-09-09,17:16:00,o,sugerencia
20200909,Niko Martinez,0,necesito hacer una aclaración y no puedo comunicarme directamente con ustedes,2020-09-09,17:01:00,o,consulta
20200909,Rocio Angeles,0,siempre pasa,2020-09-09,17:02:00,o,replica
20200909,Gerardo Silva Sumano,0,muchas felicidades por tu excelente presentación toño. abrazo!!,2020-09-09,17:18:00,p,felicitaciones
20200909,Claudia H Becerril,0,porque las tarjetas de debito cobra comision por manejo de cta. cuando no debe de ser.o porque me lo cobran????,2020-09-09,17:17:00,o,consulta
20200909,Alfredo Patiño,0,"lo que deberían de hacer para clientes que siempre pagan mes a mes el total del pago a sus tarjetas de crédito, es no cobrar anualidad por ninguna tarjeta. por favor tome lo en cuenta... sin pagos de anualidad para cualquier tarjeta de crédito ",2020-09-09,17:17:00,o,sugerencia
20200909,Samuel Vargas,0,cómo puedo pagar menos intereses?,2020-09-09,17:17:00,o,consulta
20200909,Flor Beltran,0,wow,2020-09-09,17:17:00,o,replica
20200909,Tita Arias,0,o mínimo regresen a opción de pagar a meses la anualidaaaaaaaaaaaaad,2020-09-09,17:16:00,o,replica
20200909,Vania Montserrat,0,"siiiiii eso estaría muy bien, yo pago anualidad de 4 y no ayuda",2020-09-09,17:17:00,o,replica
20200909,Paulina Rdz Soto,0,hasta cuando podremos hacer plan personal de pagos? me dicen que tienen desactivado eso,2020-09-09,17:15:00,o,consulta
20200909,Jonathan Pichardo,0,yo lo hice en el 8001115000 opción 3,2020-09-09,17:16:00,o,replica
20200909,Gabriela Pulido,0,puedo obtener una tarjeta,2020-09-09,17:00:00,o,consulta
20200909,Gabriel Fuertes,0,muy claro e interesante,2020-09-09,17:16:00,p,felicitaciones
20200909,Victor Marin,0,ase un rato me habloran de citibanamex pero me colgaron quisiera saber si fue de ustedes la llamada,2020-09-09,17:16:00,o,consulta
20200909,Natalia Murillo,0,las aclaraciones específicas no reciben ayuda por ningún medio digital,2020-09-09,17:16:00,o,replica
20200909,Pilar Mejia Hernandez,0,interesante información.,2020-09-09,17:15:00,p,felicitaciones
20200909,Briant Jasso,0,tengo 3 tarjetas y me marcó ofreciéndome másya no me gusta que me esten hablando para darme más tarjetas de crédito,2020-09-09,17:15:00,n,no_desea
20200909,Pao Pao,0,y por que si pago el ultimo dia que ustedes me indican en el corte aun así me cobran intereses si estoy pagando en fecha limite,2020-09-09,17:12:00,o,consulta
20200909,Israel Servin,0,"que raro si tu último día de pago tienen que respetar eso, o al menos que sea pago de otra institución bancaria hay se ve reflejado de 24 72 hrs después pero si es en efectivo y en sucursal o cajeros sabs no tiene por que.",2020-09-09,17:14:00,o,consulta
20200909,TanNiia Capistran,0,a mi no me quieren dar más plazo para ayuda no me han dado mis puntos dobles no me han dado lo de mi hot sale nada de todo lo que me inscribo nada y soy priority,2020-09-09,17:15:00,n,no_beneficio
20200909,Alejandro Fabián,0,esa fue la misma respuesta que me dieron y por telefono nunca logre una respuesta,2020-09-09,17:15:00,o,replica
20200909,Tita Arias,0,"la mayoría de otros bancos me llaman ofreciendo otra tarjeta sin anualidaaaaaaaaad , yo soy fan de banamex pero quiten la anualidaaaaaaaaaaaaddddd",2020-09-09,17:15:00,o,replica
20200909,Jorge Hernández Villalobos,0,enhorabuena toño. muy buena presentscion,2020-09-09,17:15:00,p,felicitaciones
20200909,Eduardo D.,0,"lo ideal es pagar todo lo gastado al mes y no caer en deuda, usen los meses sin intereses para las compras grandes.",2020-09-09,17:14:00,o,replica
20200909,Alejandra Fajardo,0,desparcialización en línea!!! debería ser un servicio que se pueda brindar telefónicamente.,2020-09-09,17:09:00,o,sugerencia
20200909,Pao Pao,0,que no insistan por teléfono con su seguro,2020-09-09,17:13:00,n,no_desea
20200909,Martha Morales,0,a mi no me dan solución de la renovación de mi tarjeta que ya venció el 30de junio 2020y ya pague no anualidad y voy al corriente con mis pagos ni en linea telefónica ni en el banco .a donde tengo que ir,2020-09-09,17:13:00,o,sugerencia
20200909,Rossy Ayala,0,no solucionan!,2020-09-09,17:13:00,n,critica
20200909,Hallie Parker,0,banamex ve a mi inbox porfavor y atiéndeme gracias,2020-09-09,17:13:00,o,consulta
20200909,Rossy Ayala,0,no atienden!,2020-09-09,17:13:00,n,critica
20200909,Marii Sweet,0,clienta al corriente desde hace 2 años y no me dan prestamos ni mas tarjetas e.e jajaja,2020-09-09,17:05:00,o,consulta
20200909,Marii Sweet,0,desde hace un año queria credito personal y me decian que no cumplia con la edad y tengo 24 años dezde entonces cumplia con todos ños requisitos,2020-09-09,17:09:00,o,consulta
20200909,Marii Sweet,0,desde*,2020-09-09,17:09:00,o,replica
20200909,Israel Servin,0,en ocasiones es por tu capacidad de pago a lo mejor lo que ganas es más que tus deudas.,2020-09-09,17:10:00,o,replica
20200909,Jesed Ortiz Solís,0,"me paso lo mismo, tengo 27 y quería un crédito personal para adquirir un vehículo y simplemente me rechazaron.... tengo buen historial pues en otras entidades bancarias me han dado tarjetas, pero banamex no",2020-09-09,17:10:00,o,consulta
20200909,Marii Sweet,0,si lamentablemente v.v eran mi banco favorito y me dan y me dan la espalda y yo siendo buena clienta v.v,2020-09-09,17:13:00,o,replica
20200909,Cibrián Jiménez,0,¿por que explotaste los trajes en iron man 3?,2020-09-09,17:12:00,o,replica
20200909,Hector Meza,0,cibrián jiménez,2020-09-09,17:13:00,o,replica
20200909,Tita Arias,0,"que no den lata cada rato por teléfono ofreciendo créditos que no necesito, quiten la anualidaaaaaaaaaaaaad",2020-09-09,17:13:00,o,replica
20200909,Alejandro Fabián,0,mande correo a queremosescucharte@citibanamex.com por la falta de bonificación del buen fin y me mandaron a llamar al servicio en linea y me quede sin atención,2020-09-09,17:12:00,n,carrousel
20200909,Azucena Aguilar,0,las mejores promos son con tc citibanamex!!,2020-09-09,17:12:00,p,felicitaciones
20200909,Dutche AV,0,"yo quise hoy que me dieran informes vía sus ejecutivos por teléfono para abrir una cuenta pymes y es imposible, ni siendo cliente priority. entiendo que se encuentren redirigiendo recursos para solventar la demanda por el tema de covid pero ni un formulario para que te contacten o algo y te asesoren si lo necesitas. mal ahí.",2020-09-09,17:08:00,n,atencion_call
20200909,Isrra Martinez,0,la anualidad quitenla,2020-09-09,17:07:00,o,sugerencia
20200909,Hallie Parker,0,citibanamex necesito que me atiendan,2020-09-09,17:12:00,o,consulta
20200909,Jesed Ortiz Solís,0,"bryan cano bryan cano, mira we, una trasmisión del banco que tiene secuestrado un mes completo de tu sueldo!!",2020-09-09,17:05:00,o,replica
20200909,Bryan Cano,0,jesed ortiz solís jajajaja alvvvvv,2020-09-09,17:12:00,o,replica
20200909,Briant Jasso,0,tengola orocity rewardsy la city premier,2020-09-09,17:12:00,o,replica
20200909,Palacio JL,0,información importante,2020-09-09,17:12:00,p,agradecimiento
20200909,Sandra Espinosa,0,como cotizar un crédito hipotecario?,2020-09-09,17:08:00,o,consulta
20200909,Arturo Castelar,0,ya enséñanos a no pagar los intereses.,2020-09-09,17:09:00,o,consulta
20200909,Israel Servin,0,para evitar los intereses es cuestión de pagar lo que consumes en tu periodo de corte y así evitas los intereses,2020-09-09,17:11:00,o,replica
20200909,Arturo Castelar,0,"ya sé, es broma. jajaja",2020-09-09,17:11:00,o,replica
20200909,Karlos Perez,0,asco de banco,2020-09-09,17:09:00,n,critica
20200909,Alejandro Fabián,0,"no respetan las promociones el año pasado no me bonificaron su promoción del buen fin, por mas llamadas que hice nunca logre que me atendieran",2020-09-09,17:11:00,n,atencion_call
20200909,Alejandro Aviña Ha,0,miguel aviña,2020-09-09,17:11:00,o,replica
20200909,Rossy Ayala,0,cuando dejan al cliente sin plastico tantos meses deberian condonar los meses de la anualidad,2020-09-09,17:11:00,n,entrega_tc
20200909,Hallie Parker,0,den respuesta a los fraudes ya mande mi mensaje por inbox,2020-09-09,17:10:00,n,seguridad
20200909,Tita Arias,0,excelente banco siempre tienen promos pero se manchan con la anualidad,2020-09-09,17:10:00,o,replica
20200909,Cris IL,0,nunca me llega el edo de cta,2020-09-09,17:09:00,n,estado_cuenta
20200909,Jonathan Pichardo,0,para eso está bancanet ahí están todos,2020-09-09,17:10:00,o,replica
20200909,Karla G Velazquez Sigales,0,"soy fan 150% de las tarjetas citibanamex, las mejores promociones, aceptadas en tooodos lados, fácil de usar! gracias por hacernos la vida más fácil con las tarjetas citibanamex",2020-09-09,17:10:00,p,felicitaciones
20200909,Joseluis Zepeda Martines,0,y para un prestamo,2020-09-09,17:01:00,o,consulta
20200909,Joseluis Zepeda Martines,0,y si no tengo nomina x q trabajo x mi cuenta,2020-09-09,17:07:00,o,replica
20200909,Alberto Perez,0,excelente banco,2020-09-09,17:10:00,p,felicitaciones
20200909,Maribel Garcia,0,cobran anualidad por cada tarjeta?,2020-09-09,17:06:00,o,consulta
20200909,Rossy Ayala,0,ayer me comunique después de cuatro llamadas al fin me contesto un asesor y que ayer me entregaban mi plástico y no!,2020-09-09,17:09:00,n,entrega_tc
20200909,Luz Maria Ignorosa,0,h o r r i b l e su servicio,2020-09-09,17:08:00,n,critica
20200909,Sofia Carapia,0,vamos a subirnos al tren...quiteeen la annuuuaaaliiiddaaaaaa,2020-09-09,17:07:00,o,replica
20200909,Israel Servin,0,si quieres que también paguen tus gasto?,2020-09-09,17:08:00,o,replica
20200909,Gregorio Martinez,0,nesecito una,2020-09-09,17:08:00,o,replica
20200909,Ana Laura,0,es banco! no beneficencia publica !,2020-09-09,17:08:00,o,replica
20200909,Iker Santiago,0,excelente comentario,2020-09-09,17:08:00,p,felicitaciones
20200909,Gis Rojas,0, cero anualidad!,2020-09-09,17:08:00,o,sugerencia
20200909,Jesed Ortiz Solís,0,pero no prestan...,2020-09-09,17:08:00,o,replica
20200909,Rosario Torres,0,x3 con la anualidad,2020-09-09,17:06:00,o,sugerencia
20200909,Arturo Castelar,0,"nunca van a quitar la anualidad, es su negocio. chance y ofrecen una tarjeta sin anualidad, pero con los intereses hasta el cielo.",2020-09-09,17:06:00,o,replica
20200909,Ingrid Medrano,0,"ya puedes parcializar la anualidad de tu tarjeta, te llegará invitación",2020-09-09,17:07:00,o,sugerencia
20200909,Arturo Castelar,0,"nunca me llegó, jaja.",2020-09-09,17:08:00,o,consulta
20200909,Edgar Granados Jimenez,0,quiero mi tarjeta,2020-09-09,17:06:00,o,consulta
20200909,Hortencia Gracia Valencia,0,saludos desde mexicali b. c.,2020-09-09,17:08:00,p,saludo
20200909,Maricela Cervantes,0,anualidad muy alta,2020-09-09,17:07:00,n,critica
20200909,Esther González,0,fuera anualidad!,2020-09-09,17:07:00,o,sugerencia
20200909,Valeria Gutierrez,0,mi tarjeta la destruyeron porque llego al banco y no me avisaron :c se tardaron 3 meses en que llegara y ya tengo que volver a esperar,2020-09-09,17:05:00,n,entrega_tc
20200909,Gerry Martínez,0,están voladicimos los intereses y las anualidades,2020-09-09,17:07:00,n,critica
20200909,Valeria Gutierrez,0,mi tarjeta llego al banco despues de 3 meses y no me avisaron y la destruyeron porque no agilizan que pueda llegar a tu casa,2020-09-09,17:07:00,n,entrega_tc
20200909,Rossy Ayala,0,"fui al banco a pesar de la contingencia, dos horas y media de espera y me dieron mal mi tarjeta, llevo meses solicitando mi reposición y puras mentiras",2020-09-09,17:07:00,n,entrega_tc
20200909,Ruth Vargas,0,"hola, buenas tarde",2020-09-09,17:07:00,p,saludo
20200909,Margarita Villagrana Ruiz,0,"ya cobran por todo, la anualidad sale sobrando deberían quitarla",2020-09-09,17:07:00,o,sugerencia
20200909,Charles P. Ortiz,0,saludos antonio perdomo,2020-09-09,17:06:00,p,saludo
20200909,Tita Arias,0,todos digan quiten la anualidaaaaaaaaaaaddddddddddd,2020-09-09,17:06:00,o,sugerencia
20200909,Jesed Ortiz Solís,0,"marii, me pasa lo mismo, pero eso me pase a bbva, banamex no da oportunidades...",2020-09-09,17:06:00,o,replica
20200909,Esther González,0,"me llegó la tarjeta, no el nip y tengo que salir a su banco a activarla",2020-09-09,17:06:00,n,entrega_tc
20200909,Luz Maria Ignorosa,0,pésimas,2020-09-09,17:06:00,n,critica
20200909,Alicia Guazo,0,felicidades!!!,2020-09-09,17:06:00,p,felicitaciones
20200909,Gis Rojas,0,ya dejen de cobrar la anualidad!,2020-09-09,17:06:00,o,sugerencia
20200909,Rossy Ayala,0,"ustedes necesitan actualizar su servicio, todo pretenden que lo haga uno en el banco y en esta contingencia es un peligro!",2020-09-09,17:06:00,n,critica
20200909,Ingrid Medrano,0,las ulises,2020-09-09,17:06:00,o,replica
20200909,Tita Arias,0,quiten la anualidaaaaaaaaaaaaaaaaaaaaaaaaaaaaaad,2020-09-09,17:06:00,o,sugerencia
20200909,Arturo Castelar,0,o que bajen la anualidad,2020-09-09,17:05:00,o,sugerencia
20200909,Alan Palafox,0,como esta bendiciones a todos,2020-09-09,17:05:00,p,saludo
20200909,Alan Palafox,0,hola citibanamex,2020-09-09,17:05:00,p,saludo
20200909,Gerardo T Galvan,0,por covid.,2020-09-09,17:05:00,o,replica
20200909,Arturo Castelar,0,pensé que había dicho mi nombre es antonio perdón .,2020-09-09,17:05:00,o,replica
20200909,Tita Arias,0,"otros bancos ya ofrecen tarjetas sin anualidad, ustedes pa cuando",2020-09-09,17:05:00,o,sugerencia
20200909,Jacobo Arango,0,aún sigo esperando la bonificación de hot sale 2015,2020-09-09,17:04:00,o,consulta
20200909,Gerardo T Galvan,0,mejor que nos hable sobre los nuevos planes de apoyo.,2020-09-09,17:05:00,o,sugerencia
20200909,Valeria Gutierrez,0,y con esta pandemia no es recomendable,2020-09-09,17:05:00,o,replica
20200909,Valeria Gutierrez,0,para todo hay que ir al banco,2020-09-09,17:05:00,o,replica
20200909,Valeria Gutierrez,0,agilicen su manera de atender,2020-09-09,17:05:00,o,sugerencia
20200909,Alejandro Aviña Ha,0,fer aviña romero,2020-09-09,17:04:00,o,replica
20200909,Emanuel Rico,0,súper agradecido con citibanamex,2020-09-09,17:04:00,p,agradecimiento
20200909,Jason Eduardo,0,"yo fui a solicitar un préstamo y me comentaron que necesitaba una invitación, de lo contrario no me lo darían",2020-09-09,17:04:00,o,replica
